"","timestamp","value","cluster"
"66468",2019-03-11 22:09:28,7453,"5"
"95601",2019-04-01 12:25:46,6877,"3"
"91393",2019-03-29 04:06:38,6903,"4"
"64283",2019-03-09 19:21:42,7426,"5"
"93322",2019-03-30 21:42:03,4867,"3"
"88537",2019-03-26 14:04:14,6706,"4"
"92376",2019-03-30 00:26:32,7339,"4"
"78900",2019-03-20 15:18:17,385,"2"
"81317",2019-03-21 00:42:30,397,"4"
"86474",2019-03-25 04:28:20,7083,"1"
"86573",2019-03-25 06:47:42,7211,"4"
"91186",2019-03-28 23:39:29,7200,"4"
"72812",2019-03-16 14:04:28,7017,"5"
"71556",2019-03-15 09:21:03,6332,"4"
"66812",2019-03-12 05:37:34,7655,"4"
"87512",2019-03-25 14:23:01,2285,"6"
"92275",2019-03-29 22:24:26,7212,"1"
"98783",2019-04-02 22:59:17,7196,"4"
"90897",2019-03-28 17:24:44,6737,"4"
"77038",2019-03-19 18:34:59,430,"2"
"65960",2019-03-11 08:36:16,7475,"7"
"71698",2019-03-15 12:04:29,6988,"4"
"98548",2019-04-02 18:44:41,7054,"3"
"96932",2019-04-02 15:05:38,2190,"2"
"88150",2019-03-26 05:39:51,7461,"7"
"101734",2019-04-06 00:35:04,6559,"3"
"63281",2019-03-08 19:23:45,7478,"5"
"100971",2019-04-05 07:17:08,7187,"3"
"101054",2019-04-05 08:56:29,6623,"4"
"97320",2019-04-02 15:44:43,660,"2"
"98287",2019-04-02 17:08:00,674,"4"
"74331",2019-03-17 14:48:47,7429,"7"
"68538",2019-03-13 17:14:11,7115,"4"
"95555",2019-04-01 11:55:50,7081,"3"
"68847",2019-03-13 23:55:56,7321,"5"
"89742",2019-03-27 13:05:34,6975,"3"
"86815",2019-03-25 11:53:18,7280,"4"
"71389",2019-03-15 08:08:54,953,"2"
"89837",2019-03-27 15:54:53,6901,"1"
"76535",2019-03-19 06:46:20,397,"2"
"70055",2019-03-15 03:09:49,624,"4"
"94522",2019-03-31 14:11:18,7106,"1"
"92747",2019-03-30 09:03:16,6731,"4"
"87086",2019-03-25 13:36:28,561,"2"
"74350",2019-03-17 15:22:51,7319,"7"
"67529",2019-03-12 23:03:46,7073,"4"
"65674",2019-03-11 00:48:09,7638,"4"
"62378",2019-03-07 21:08:05,7741,"4"
"62692",2019-03-08 05:20:52,7364,"4"
"90652",2019-03-28 11:43:19,7195,"3"
"102056",2019-04-06 07:46:23,7398,"3"
"91724",2019-03-29 10:46:32,6658,"4"
"65077",2019-03-10 12:19:13,7397,"5"
"96365",2019-04-02 04:03:08,7087,"3"
"79345",2019-03-20 16:12:23,397,"2"
"72443",2019-03-16 04:00:40,7242,"7"
"88829",2019-03-26 19:34:59,6765,"3"
"98786",2019-04-02 23:04:41,7120,"4"
"70313",2019-03-15 03:33:21,645,"2"
"99802",2019-04-04 01:17:09,7007,"1"
"87478",2019-03-25 14:15:05,833,"2"
"98599",2019-04-02 19:22:42,6746,"1"
"94542",2019-03-31 14:38:34,6782,"4"
"79265",2019-03-20 16:02:10,385,"2"
"88212",2019-03-26 07:32:08,7077,"1"
"98034",2019-04-02 16:46:16,645,"6"
"63043",2019-03-08 14:12:12,7852,"7"
"73038",2019-03-16 19:01:29,593,"6"
"78986",2019-03-20 15:32:53,385,"4"
"68564",2019-03-13 17:39:48,7683,"7"
"86810",2019-03-25 11:49:54,7392,"3"
"87688",2019-03-25 17:01:32,7049,"4"
"100746",2019-04-05 01:32:27,7131,"3"
"101335",2019-04-05 15:57:03,7274,"4"
"85607",2019-03-24 08:16:50,7357,"5"
"74974",2019-03-18 09:07:08,6941,"4"
"89835",2019-03-27 15:53:37,6893,"3"
"68086",2019-03-13 09:25:56,7835,"5"
"65841",2019-03-11 05:05:25,7669,"4"
"71771",2019-03-15 14:07:12,7601,"4"
"71603",2019-03-15 10:18:12,7571,"4"
"81558",2019-03-21 02:17:11,1543,"6"
"102910",2019-04-07 03:19:53,7693,"1"
"100087",2019-04-04 08:25:55,7377,"4"
"90994",2019-03-28 19:35:10,7134,"4"
"81016",2019-03-20 23:52:29,408,"2"
"70742",2019-03-15 04:06:18,660,"4"
"74516",2019-03-17 20:11:45,7299,"1"
"98284",2019-04-02 17:07:48,645,"6"
"84041",2019-03-22 22:30:28,7167,"7"
"72454",2019-03-16 04:18:20,7172,"4"
"63525",2019-03-09 00:33:34,7292,"4"
"87672",2019-03-25 16:20:22,7192,"3"
"91829",2019-03-29 13:02:33,7136,"4"
"88427",2019-03-26 12:13:08,7108,"4"
"75165",2019-03-18 10:21:05,1810,"2"
"73952",2019-03-17 05:51:23,6701,"7"
"66233",2019-03-11 15:29:14,6983,"4"
"65064",2019-03-10 12:14:09,7532,"4"
"86717",2019-03-25 09:31:24,7051,"3"
"63520",2019-03-09 00:26:33,7184,"5"
"69852",2019-03-15 00:49:08,7097,"4"
"84828",2019-03-23 16:40:24,5462,"3"
"74612",2019-03-17 23:30:03,7549,"4"
"77606",2019-03-20 11:57:38,397,"6"
"93821",2019-03-31 03:37:25,1106,"3"
"95072",2019-04-01 02:13:57,6838,"1"
"101719",2019-04-06 00:25:40,6931,"4"
"83961",2019-03-22 20:45:54,7372,"5"
"88704",2019-03-26 17:25:05,7152,"4"
"70912",2019-03-15 04:19:22,667,"2"
"75442",2019-03-18 11:28:54,553,"4"
"82804",2019-03-21 22:46:57,7436,"1"
"62316",2019-03-07 19:41:48,7605,"5"
"69845",2019-03-15 00:33:03,7029,"4"
"86064",2019-03-24 17:46:34,7039,"3"
"88232",2019-03-26 08:03:52,7270,"4"
"91484",2019-03-29 05:50:44,6981,"4"
"75986",2019-03-18 17:27:41,347,"2"
"90637",2019-03-28 11:32:11,6526,"1"
"95320",2019-04-01 07:21:57,6667,"4"
"92528",2019-03-30 04:25:15,6951,"4"
"95387",2019-04-01 08:08:46,7048,"4"
"66586",2019-03-12 00:05:18,7425,"5"
"76981",2019-03-19 16:09:52,385,"6"
"92421",2019-03-30 02:12:18,7007,"1"
"64126",2019-03-09 15:22:19,7938,"5"
"91384",2019-03-29 03:58:42,7360,"3"
"78234",2019-03-20 13:40:20,385,"2"
"78265",2019-03-20 13:44:40,397,"4"
"72482",2019-03-16 04:46:00,7194,"7"
"94570",2019-03-31 15:08:47,7036,"3"
"80908",2019-03-20 21:36:19,397,"2"
"99949",2019-04-04 04:57:52,6723,"1"
"93533",2019-03-31 00:52:46,667,"2"
"87420",2019-03-25 14:06:28,624,"4"
"79119",2019-03-20 15:46:10,481,"4"
"81207",2019-03-21 00:26:18,385,"4"
"63722",2019-03-09 04:59:10,7528,"7"
"92175",2019-03-29 20:15:25,7210,"3"
"81301",2019-03-21 00:39:58,385,"2"
"70539",2019-03-15 03:51:06,631,"4"
"94358",2019-03-31 10:26:35,6616,"1"
"75801",2019-03-18 16:52:16,373,"2"
"62756",2019-03-08 06:53:25,7970,"7"
"70796",2019-03-15 04:10:38,645,"6"
"67981",2019-03-13 07:42:06,7364,"7"
"84122",2019-03-23 00:27:45,7467,"3"
"72367",2019-03-16 02:15:34,7502,"4"
"84557",2019-03-23 11:41:31,7952,"4"
"84888",2019-03-23 17:24:25,6985,"4"
"101720",2019-04-06 00:26:32,7001,"3"
"83162",2019-03-22 04:22:39,7532,"5"
"89570",2019-03-27 09:30:39,7065,"4"
"73564",2019-03-17 01:16:11,799,"2"
"90597",2019-03-28 11:00:42,7150,"1"
"94212",2019-03-31 08:08:05,7051,"4"
"74858",2019-03-18 06:33:37,7373,"5"
"82474",2019-03-21 17:01:08,7135,"4"
"98762",2019-04-02 22:17:37,7242,"3"
"93109",2019-03-30 17:33:48,7076,"4"
"64203",2019-03-09 17:09:12,7565,"5"
"65325",2019-03-10 17:02:38,7354,"4"
"98521",2019-04-02 18:03:21,6801,"3"
"84841",2019-03-23 16:43:00,6400,"5"
"87573",2019-03-25 14:47:33,4671,"4"
"69388",2019-03-14 12:09:32,7937,"7"
"97801",2019-04-02 16:25:39,667,"6"
"103012",2019-04-07 05:50:14,7492,"1"
"82848",2019-03-21 23:27:46,6996,"5"
"62265",2019-03-07 18:27:54,6799,"5"
"87571",2019-03-25 14:45:53,4529,"3"
"72633",2019-03-16 08:52:00,7229,"5"
"91492",2019-03-29 05:58:47,6976,"3"
"68496",2019-03-13 16:37:02,7310,"5"
"98986",2019-04-03 04:44:47,6871,"3"
"97122",2019-04-02 15:28:50,667,"2"
"62750",2019-03-08 06:38:57,7789,"7"
"102725",2019-04-06 22:58:52,7283,"3"
"79707",2019-03-20 17:17:56,408,"2"
"103057",2019-04-07 06:59:12,6829,"1"
"85865",2019-03-24 13:42:55,7097,"5"
"63534",2019-03-09 00:44:49,7346,"5"
"64542",2019-03-10 01:01:04,7792,"4"
"85156",2019-03-23 22:39:01,7273,"3"
"73883",2019-03-17 04:12:33,4876,"4"
"85034",2019-03-23 20:30:43,7359,"4"
"75730",2019-03-18 16:17:04,385,"2"
"100765",2019-04-05 02:08:27,7151,"1"
"86282",2019-03-24 23:13:47,7115,"5"
"72330",2019-03-16 01:12:05,7134,"5"
"75282",2019-03-18 10:57:54,1110,"6"
"93558",2019-03-31 00:59:34,674,"3"
"97935",2019-04-02 16:38:44,674,"4"
"86291",2019-03-24 23:33:48,7214,"7"
"99147",2019-04-03 07:42:13,7316,"3"
"102109",2019-04-06 09:01:23,7675,"4"
"98260",2019-04-02 17:05:40,687,"2"
"78719",2019-03-20 14:51:13,385,"5"
"84289",2019-03-23 05:29:01,7351,"1"
"89314",2019-03-27 04:24:23,6646,"4"
"70460",2019-03-15 03:45:02,638,"2"
"90594",2019-03-28 10:53:50,7085,"1"
"64118",2019-03-09 15:20:07,6979,"5"
"87180",2019-03-25 13:44:44,616,"6"
"90504",2019-03-28 08:10:04,6955,"1"
"82103",2019-03-21 11:29:24,5440,"4"
"79132",2019-03-20 15:47:02,441,"2"
"89565",2019-03-27 09:23:39,7135,"1"
"94206",2019-03-31 08:00:16,7038,"4"
"76148",2019-03-19 04:04:58,544,"2"
"94127",2019-03-31 06:37:07,5749,"1"
"69818",2019-03-14 23:57:38,7314,"5"
"67254",2019-03-12 17:06:57,7243,"4"
"77141",2019-03-19 21:24:50,319,"6"
"94781",2019-03-31 21:11:16,7046,"1"
"77221",2019-03-20 03:29:11,397,"2"
"100504",2019-04-04 18:52:20,7281,"1"
"101305",2019-04-05 15:34:31,6339,"4"
"63867",2019-03-09 08:44:17,7808,"5"
"81642",2019-03-21 03:51:48,3357,"6"
"70054",2019-03-15 03:09:45,726,"4"
"93833",2019-03-31 03:38:25,1045,"3"
"84058",2019-03-22 22:58:51,7577,"7"
"100177",2019-04-04 10:16:45,7232,"3"
"80391",2019-03-20 19:45:09,385,"2"
"95945",2019-04-01 19:24:09,7282,"1"
"85420",2019-03-24 03:39:10,7158,"5"
"89260",2019-03-27 03:05:14,6957,"4"
"81228",2019-03-21 00:29:42,385,"2"
"76536",2019-03-19 06:46:24,385,"4"
"74082",2019-03-17 08:52:05,6895,"7"
"95943",2019-04-01 19:21:25,7102,"3"
"96825",2019-04-02 14:21:29,7408,"4"
"87351",2019-03-25 14:00:36,667,"2"
"68622",2019-03-13 18:53:52,7528,"7"
"75967",2019-03-18 17:25:09,385,"6"
"63180",2019-03-08 16:57:31,7387,"7"
"81110",2019-03-21 00:12:25,397,"6"
"82285",2019-03-21 14:27:34,6229,"1"
"95409",2019-04-01 08:26:47,6678,"3"
"70494",2019-03-15 03:47:30,601,"2"
"83856",2019-03-22 18:13:00,7604,"1"
"86871",2019-03-25 12:51:32,6989,"4"
"90920",2019-03-28 17:37:48,7263,"4"
"78790",2019-03-20 15:01:13,408,"2"
"83147",2019-03-22 04:03:06,7617,"1"
"75651",2019-03-18 12:08:02,397,"2"
"93239",2019-03-30 20:08:50,7459,"1"
"102160",2019-04-06 10:16:01,7195,"4"
"65359",2019-03-10 17:46:26,7613,"5"
"88827",2019-03-26 19:30:19,6756,"3"
"78031",2019-03-20 13:13:31,385,"2"
"84693",2019-03-23 15:02:38,6876,"1"
"77731",2019-03-20 12:31:15,397,"2"
"81356",2019-03-21 00:50:42,408,"4"
"95783",2019-04-01 16:36:42,7187,"1"
"87944",2019-03-26 00:07:54,7011,"4"
"94654",2019-03-31 17:32:01,7063,"4"
"98797",2019-04-02 23:16:10,6993,"4"
"87747",2019-03-25 19:07:09,6634,"4"
"91657",2019-03-29 09:35:51,6694,"4"
"89633",2019-03-27 10:57:17,7274,"4"
"65925",2019-03-11 07:50:31,7524,"5"
"102834",2019-04-07 01:22:18,7274,"3"
"68549",2019-03-13 17:17:11,7745,"5"
"99901",2019-04-04 03:58:24,7209,"3"
"77670",2019-03-20 12:12:50,385,"2"
"71420",2019-03-15 08:11:18,2194,"4"
"63827",2019-03-09 07:42:44,7729,"7"
"65114",2019-03-10 13:13:22,6995,"4"
"79490",2019-03-20 16:36:54,397,"6"
"99727",2019-04-03 23:10:47,7035,"1"
"82496",2019-03-21 17:20:29,7209,"5"
"79642",2019-03-20 17:02:51,397,"2"
"66687",2019-03-12 03:07:53,7517,"7"
"74257",2019-03-17 13:10:10,6788,"4"
"86759",2019-03-25 10:50:22,7028,"3"
"83717",2019-03-22 15:44:38,6938,"4"
"76884",2019-03-19 15:51:01,419,"2"
"73272",2019-03-17 00:08:38,674,"4"
"102797",2019-04-07 00:33:33,7169,"1"
"99025",2019-04-03 05:08:51,7187,"4"
"63846",2019-03-09 07:58:24,7613,"5"
"102405",2019-04-06 16:16:43,7136,"3"
"79714",2019-03-20 17:19:27,385,"2"
"93741",2019-03-31 02:54:40,694,"3"
"70169",2019-03-15 03:21:45,624,"5"
"100755",2019-04-05 01:52:23,7206,"1"
"86016",2019-03-24 17:17:33,6405,"5"
"80507",2019-03-20 20:02:17,385,"2"
"95827",2019-04-01 17:24:06,6741,"1"
"69057",2019-03-14 04:17:45,7336,"5"
"95308",2019-04-01 07:11:22,6984,"3"
"78886",2019-03-20 15:15:49,408,"2"
"69731",2019-03-14 22:21:37,7427,"7"
"99406",2019-04-03 13:38:34,7182,"3"
"78021",2019-03-20 13:12:08,385,"2"
"89647",2019-03-27 11:22:21,7436,"1"
"82137",2019-03-21 12:14:36,5353,"4"
"99690",2019-04-03 21:52:14,7691,"3"
"87338",2019-03-25 13:59:40,638,"2"
"77026",2019-03-19 18:24:10,544,"4"
"80966",2019-03-20 22:35:20,385,"4"
"75883",2019-03-18 17:11:41,385,"4"
"96783",2019-04-02 13:34:29,6569,"1"
"76853",2019-03-19 15:48:37,430,"2"
"64444",2019-03-09 23:09:38,7025,"7"
"98705",2019-04-02 21:04:59,7682,"3"
"71349",2019-03-15 05:55:44,674,"2"
"94312",2019-03-31 09:46:03,6826,"1"
"83653",2019-03-22 14:23:44,7569,"5"
"101892",2019-04-06 03:34:39,6889,"3"
"64374",2019-03-09 21:22:48,7521,"5"
"63128",2019-03-08 15:51:54,7798,"4"
"66093",2019-03-11 12:19:39,7804,"4"
"88125",2019-03-26 05:00:21,7055,"3"
"92264",2019-03-29 22:01:42,7073,"4"
"68609",2019-03-13 18:38:16,7302,"5"
"84065",2019-03-22 23:10:36,7613,"3"
"95034",2019-04-01 01:29:48,6897,"3"
"78940",2019-03-20 15:25:06,397,"2"
"90095",2019-03-27 22:09:19,7080,"1"
"85685",2019-03-24 09:36:03,7050,"4"
"80397",2019-03-20 19:46:22,397,"2"
"93976",2019-03-31 04:13:45,5436,"1"
"64219",2019-03-09 17:25:29,7468,"5"
"63447",2019-03-08 23:14:52,7347,"4"
"102761",2019-04-06 23:57:17,7374,"3"
"68371",2019-03-13 14:22:00,7696,"5"
"100674",2019-04-04 23:21:13,6906,"3"
"74959",2019-03-18 08:31:47,7325,"5"
"98679",2019-04-02 20:28:51,6922,"3"
"68054",2019-03-13 08:43:03,7756,"5"
"64892",2019-03-10 08:42:22,7717,"4"
"99207",2019-04-03 09:02:19,7227,"3"
"74301",2019-03-17 14:16:18,7419,"5"
"78045",2019-03-20 13:16:12,385,"6"
"66594",2019-03-12 00:19:02,7240,"7"
"98939",2019-04-03 03:44:49,7180,"3"
"103314",2019-04-07 13:21:25,6005,"4"
"99287",2019-04-03 10:33:04,7369,"4"
"75174",2019-03-18 10:23:56,1876,"2"
"88366",2019-03-26 10:44:23,7252,"1"
"90721",2019-03-28 13:01:52,7246,"4"
"88784",2019-03-26 18:46:18,6795,"4"
"92787",2019-03-30 09:46:04,6897,"4"
"73562",2019-03-17 01:15:55,844,"2"
"63830",2019-03-09 07:45:28,7422,"7"
"100253",2019-04-04 11:49:27,7047,"3"
"66776",2019-03-12 04:41:30,7192,"5"
"93932",2019-03-31 03:50:01,3173,"3"
"64997",2019-03-10 11:13:57,7459,"5"
"68544",2019-03-13 17:15:31,7572,"4"
"65288",2019-03-10 16:13:05,7402,"4"
"73538",2019-03-17 01:06:10,667,"6"
"77371",2019-03-20 08:45:07,272,"4"
"71284",2019-03-15 05:29:59,674,"4"
"99390",2019-04-03 13:11:58,7189,"1"
"68642",2019-03-13 19:14:41,7522,"5"
"97899",2019-04-02 16:35:43,726,"6"
"86470",2019-03-25 04:23:19,7086,"7"
"68851",2019-03-14 00:00:40,7330,"5"
"91005",2019-03-28 19:43:38,7217,"3"
"62227",2019-03-07 17:55:42,7507,"5"
"102038",2019-04-06 07:28:06,7179,"3"
"71979",2019-03-15 18:40:59,7171,"5"
"82164",2019-03-21 12:44:49,5582,"4"
"101334",2019-04-05 15:56:07,7198,"3"
"91842",2019-03-29 13:12:26,6875,"4"
"80312",2019-03-20 19:21:29,397,"2"
"91869",2019-03-29 13:36:50,6943,"1"
"69887",2019-03-15 01:25:20,7761,"5"
"97546",2019-04-02 16:03:11,667,"6"
"100189",2019-04-04 10:29:45,6447,"1"
"72075",2019-03-15 20:26:17,6893,"5"
"63101",2019-03-08 15:21:05,7641,"4"
"101871",2019-04-06 02:59:42,6814,"3"
"84008",2019-03-22 21:54:38,7610,"5"
"84834",2019-03-23 16:41:32,5893,"4"
"96710",2019-04-02 11:58:39,7068,"3"
"87916",2019-03-25 23:35:37,6935,"4"
"91905",2019-03-29 14:17:51,6968,"4"
"89070",2019-03-27 00:04:23,6163,"4"
"93825",2019-03-31 03:37:40,1093,"6"
"101952",2019-04-06 05:38:01,7486,"1"
"99291",2019-04-03 10:37:31,7204,"4"
"90229",2019-03-28 01:47:14,6848,"4"
"95167",2019-04-01 04:12:31,7025,"4"
"78969",2019-03-20 15:31:09,397,"2"
"90843",2019-03-28 16:09:15,6752,"1"
"87294",2019-03-25 13:55:49,609,"2"
"76846",2019-03-19 15:48:08,385,"4"
"66161",2019-03-11 14:04:44,7435,"7"
"94792",2019-03-31 21:30:29,6955,"3"
"80740",2019-03-20 20:44:18,397,"2"
"96702",2019-04-02 11:54:32,7072,"1"
"102190",2019-04-06 10:42:21,6921,"4"
"93159",2019-03-30 18:35:53,6738,"4"
"81550",2019-03-21 02:16:39,660,"2"
"100603",2019-04-04 21:45:40,7135,"1"
"76247",2019-03-19 05:17:43,544,"2"
"76878",2019-03-19 15:50:33,471,"4"
"83613",2019-03-22 13:33:03,7607,"1"
"95889",2019-04-01 18:40:47,6825,"3"
"90507",2019-03-28 08:10:36,7225,"4"
"98743",2019-04-02 21:54:53,7540,"4"
"98245",2019-04-02 17:04:28,680,"6"
"89049",2019-03-26 23:53:03,6519,"7"
"74067",2019-03-17 08:12:53,7108,"5"
"98602",2019-04-02 19:24:46,7016,"3"
"80607",2019-03-20 20:18:14,544,"2"
"63259",2019-03-08 18:59:44,7283,"7"
"67398",2019-03-12 20:11:48,7594,"4"
"70468",2019-03-15 03:45:38,660,"6"
"78361",2019-03-20 13:56:12,397,"4"
"68382",2019-03-13 14:31:32,7401,"7"
"88142",2019-03-26 05:33:19,6817,"3"
"70201",2019-03-15 03:24:18,616,"2"
"89805",2019-03-27 14:26:16,6963,"1"
"77920",2019-03-20 12:57:55,385,"2"
"82094",2019-03-21 11:14:19,5389,"1"
"100772",2019-04-05 02:21:07,7105,"3"
"71649",2019-03-15 11:16:24,6847,"5"
"86248",2019-03-24 22:18:14,7132,"3"
"95053",2019-04-01 01:50:28,6922,"4"
"81592",2019-03-21 02:23:51,4147,"5"
"95116",2019-04-01 03:00:34,7221,"1"
"103212",2019-04-07 11:12:04,7438,"4"
"90607",2019-03-28 11:08:38,7009,"5"
"78976",2019-03-20 15:32:09,385,"2"
"79338",2019-03-20 16:11:50,451,"4"
"67609",2019-03-13 00:43:16,7624,"7"
"95603",2019-04-01 12:28:42,6710,"3"
"65990",2019-03-11 09:21:56,7543,"5"
"85643",2019-03-24 08:38:10,7143,"3"
"89730",2019-03-27 12:53:58,6950,"4"
"76248",2019-03-19 05:17:50,536,"2"
"74521",2019-03-17 20:23:24,7341,"7"
"94840",2019-03-31 22:29:01,6990,"3"
"87947",2019-03-26 00:15:49,6932,"4"
"82210",2019-03-21 13:25:17,5859,"4"
"86194",2019-03-24 21:10:37,7434,"4"
"87531",2019-03-25 14:27:29,3689,"4"
"83087",2019-03-22 03:04:09,7984,"7"
"72837",2019-03-16 15:12:58,6860,"4"
"80896",2019-03-20 21:16:59,408,"6"
"92099",2019-03-29 18:40:59,6591,"1"
"99781",2019-04-04 00:27:48,7232,"4"
"75235",2019-03-18 10:40:25,1836,"2"
"95699",2019-04-01 14:15:24,7230,"1"
"102121",2019-04-06 09:16:49,7024,"4"
"97171",2019-04-02 15:32:47,624,"2"
"97215",2019-04-02 15:36:14,674,"4"
"103249",2019-04-07 11:47:16,7573,"1"
"63805",2019-03-09 07:03:59,7880,"5"
"99479",2019-04-03 15:12:40,7078,"3"
"73132",2019-03-16 23:29:37,707,"2"
"72810",2019-03-16 14:04:00,7048,"7"
"77697",2019-03-20 12:22:19,397,"6"
"101783",2019-04-06 01:27:37,7300,"1"
"97806",2019-04-02 16:26:23,660,"2"
"65447",2019-03-10 19:27:44,7621,"7"
"98327",2019-04-02 17:11:16,638,"6"
"76617",2019-03-19 15:18:56,544,"5"
"85915",2019-03-24 14:55:28,7378,"1"
"79254",2019-03-20 15:59:42,385,"2"
"97210",2019-04-02 15:35:47,660,"3"
"80715",2019-03-20 20:41:58,430,"5"
"67151",2019-03-12 14:32:15,7456,"7"
"80062",2019-03-20 18:19:12,419,"6"
"66874",2019-03-12 07:28:28,7494,"7"
"74222",2019-03-17 12:26:09,7321,"4"
"67154",2019-03-12 14:32:43,7775,"4"
"89081",2019-03-27 00:10:07,6150,"3"
"87158",2019-03-25 13:42:12,593,"2"
"93557",2019-03-31 00:59:26,667,"4"
"68693",2019-03-13 20:23:21,7342,"7"
"86925",2019-03-25 13:14:52,4078,"3"
"101625",2019-04-05 22:41:02,7305,"1"
"84515",2019-03-23 10:47:55,6997,"5"
"76837",2019-03-19 15:47:25,385,"2"
"64866",2019-03-10 08:07:14,7395,"7"
"78958",2019-03-20 15:28:53,397,"6"
"72870",2019-03-16 16:36:43,7652,"7"
"85959",2019-03-24 16:18:01,7257,"3"
"92968",2019-03-30 14:17:08,6774,"4"
"97781",2019-04-02 16:23:52,660,"6"
"93767",2019-03-31 03:32:52,1084,"4"
"95659",2019-04-01 13:35:55,6703,"1"
"62658",2019-03-08 04:32:51,7446,"5"
"85506",2019-03-24 05:44:27,7553,"3"
"68602",2019-03-13 18:36:00,7749,"5"
"99751",2019-04-03 23:56:59,7118,"3"
"98671",2019-04-02 20:21:39,6886,"4"
"71416",2019-03-15 08:10:50,2339,"2"
"89867",2019-03-27 16:57:14,6926,"1"
"92200",2019-03-29 20:46:25,7258,"4"
"72575",2019-03-16 07:23:03,7733,"5"
"64225",2019-03-09 17:36:05,7609,"4"
"78223",2019-03-20 13:38:24,419,"6"
"81054",2019-03-20 23:59:09,385,"4"
"92868",2019-03-30 11:43:22,7130,"1"
"91341",2019-03-29 02:43:04,6536,"4"
"82792",2019-03-21 22:32:30,7582,"4"
"83991",2019-03-22 21:21:42,7653,"4"
"66459",2019-03-11 21:42:43,7577,"5"
"102321",2019-04-06 14:14:45,7340,"3"
"62186",2019-03-07 16:33:21,7769,"5"
"78775",2019-03-20 14:59:41,385,"6"
"72696",2019-03-16 10:05:13,7103,"7"
"86721",2019-03-25 09:33:32,7359,"3"
"99737",2019-04-03 23:33:43,7113,"3"
"65965",2019-03-11 08:47:56,7398,"5"
"81706",2019-03-21 04:11:53,5528,"3"
"100112",2019-04-04 08:49:47,7145,"3"
"101810",2019-04-06 02:04:34,6879,"4"
"76763",2019-03-19 15:40:29,408,"2"
"80012",2019-03-20 18:11:32,451,"4"
"86691",2019-03-25 09:03:52,6382,"1"
"99347",2019-04-03 11:48:25,7783,"3"
"64369",2019-03-09 21:17:40,7439,"5"
"75074",2019-03-18 09:52:44,2679,"6"
"93873",2019-03-31 03:41:25,1167,"3"
"78019",2019-03-20 13:11:55,385,"5"
"73521",2019-03-17 01:02:34,680,"4"
"80439",2019-03-20 19:54:57,408,"4"
"78104",2019-03-20 13:23:35,385,"4"
"72280",2019-03-16 00:14:29,7297,"7"
"76371",2019-03-19 05:41:15,544,"6"
"90657",2019-03-28 11:50:15,7125,"1"
"75722",2019-03-18 16:06:27,585,"2"
"92391",2019-03-30 01:05:49,7280,"1"
"88415",2019-03-26 11:58:24,7109,"4"
"83934",2019-03-22 19:56:25,7427,"4"
"64959",2019-03-10 10:18:43,7485,"5"
"102351",2019-04-06 15:14:41,7040,"3"
"98188",2019-04-02 16:59:32,667,"2"
"63667",2019-03-09 03:51:57,7687,"7"
"84566",2019-03-23 12:03:19,7838,"3"
"63321",2019-03-08 20:15:01,7129,"5"
"77620",2019-03-20 12:02:30,397,"6"
"78757",2019-03-20 14:55:33,385,"4"
"66255",2019-03-11 15:55:03,7838,"7"
"86012",2019-03-24 17:17:18,6875,"3"
"67307",2019-03-12 18:12:54,7175,"5"
"97053",2019-04-02 15:22:54,680,"6"
"94985",2019-04-01 00:42:40,7068,"7"
"100962",2019-04-05 07:08:08,7084,"4"
"69425",2019-03-14 13:00:12,7479,"5"
"100651",2019-04-04 22:52:32,7198,"3"
"81290",2019-03-21 00:38:30,408,"2"
"62242",2019-03-07 18:14:02,7576,"7"
"91318",2019-03-29 02:11:40,6805,"3"
"83081",2019-03-22 02:51:53,7797,"4"
"80725",2019-03-20 20:42:50,397,"2"
"74737",2019-03-18 03:27:26,7563,"7"
"74161",2019-03-17 11:11:36,7217,"4"
"69536",2019-03-14 15:08:51,7315,"4"
"97379",2019-04-02 15:49:11,653,"6"
"97937",2019-04-02 16:38:52,653,"4"
"88039",2019-03-26 03:08:00,7314,"7"
"96500",2019-04-02 07:13:59,7222,"4"
"75570",2019-03-18 11:56:42,430,"2"
"98449",2019-04-02 17:28:16,4163,"1"
"95373",2019-04-01 07:55:50,6672,"4"
"78671",2019-03-20 14:45:09,385,"2"
"99472",2019-04-03 15:03:08,7248,"1"
"102983",2019-04-07 05:23:06,7022,"4"
"98147",2019-04-02 16:55:16,667,"2"
"81922",2019-03-21 07:43:57,5114,"7"
"102120",2019-04-06 09:15:56,7095,"3"
"91290",2019-03-29 01:34:59,6749,"5"
"78633",2019-03-20 14:39:49,397,"2"
"91107",2019-03-28 21:19:36,6879,"1"
"78324",2019-03-20 13:52:24,419,"2"
"95541",2019-04-01 11:41:09,7080,"1"
"101296",2019-04-05 15:29:27,7273,"4"
"88544",2019-03-26 14:06:22,6836,"5"
"90648",2019-03-28 11:38:19,7026,"4"
"101974",2019-04-06 06:10:58,7508,"3"
"80615",2019-03-20 20:23:54,544,"2"
"83633",2019-03-22 14:07:15,7106,"1"
"95884",2019-04-01 18:37:48,6765,"3"
"86799",2019-03-25 11:30:34,7294,"4"
"78176",2019-03-20 13:32:44,385,"2"
"64083",2019-03-09 14:04:45,7457,"7"
"65185",2019-03-10 14:31:00,7653,"4"
"81025",2019-03-20 23:54:13,385,"6"
